0.04239569,0.00235532,0.00471063,0.12584118,0.19162180,0.00168237,0.00672948,0.00067295,0.06998654,0.00016824,0.00841184,0.01211306,0.01514132,0.01530956,0.11053163,0.00302826,0.00016824,0.01463661,0.04727456,0.03734859,0.02557201,0.00370121,0.00269179,0.00016824,0.02271198,0.00016824,0.23485868
0.01943320,0.00013495,0.00958165,0.00013495,0.07705803,0.00067476,0.00026991,0.04251012,0.05060729,0.00013495,0.00782726,0.00971660,0.01120108,0.00661269,0.02793522,0.01241565,0.00067476,0.00013495,0.02726046,0.10499325,0.01336032,0.00013495,0.00445344,0.00013495,0.00283401,0.00013495,0.56963563
0.05794278,0.00061532,0.00902472,0.00020511,0.05609681,0.00051277,0.00010255,0.28448364,0.04932827,0.00010255,0.00010255,0.00881961,0.00030766,0.00030766,0.10962978,0.00010255,0.00010255,0.02153625,0.03240693,0.02307456,0.01753666,0.00010255,0.00379448,0.00010255,0.00543534,0.00071788,0.31750590
0.01960784,0.00778547,0.03835063,0.01153403,0.02393310,0.00663206,0.04700115,0.00115340,0.01672434,0.00028835,0.00028835,0.07179931,0.01297578,0.08362168,0.00028835,0.06401384,0.00028835,0.12918108,0.09948097,0.14734717,0.00028835,0.00028835,0.00028835,0.00028835,0.01845444,0.00173010,0.19636678
0.01536643,0.00118203,0.00118203,0.00118203,0.73758865,0.00118203,0.00118203,0.00118203,0.19976359,0.00118203,0.00118203,0.00118203,0.00118203,0.00118203,0.01773050,0.00118203,0.00118203,0.00118203,0.00118203,0.00118203,0.00236407,0.00118203,0.00118203,0.00118203,0.00236407,0.00118203,0.00118203
0.20164609,0.00051440,0.00051440,0.00308642,0.10288066,0.00051440,0.00051440,0.15174897,0.13940329,0.00051440,0.00205761,0.00514403,0.00051440,0.07355967,0.07150206,0.00051440,0.00051440,0.04835391,0.02006173,0.00051440,0.00051440,0.00051440,0.00051440,0.00051440,0.00051440,0.00051440,0.17283951
0.11464968,0.00636943,0.07006369,0.00636943,0.15923567,0.00636943,0.00636943,0.01273885,0.10828025,0.00636943,0.00636943,0.00636943,0.00636943,0.00636943,0.01910828,0.07643312,0.00636943,0.00636943,0.00636943,0.26751592,0.00636943,0.00636943,0.00636943,0.00636943,0.01273885,0.00636943,0.05095541
0.00337838,0.01689189,0.00168919,0.00042230,0.03547297,0.00295608,0.00084459,0.00042230,0.02998311,0.00042230,0.00042230,0.00253378,0.00464527,0.00084459,0.28885135,0.00168919,0.00042230,0.00337838,0.03758446,0.01055743,0.00042230,0.00042230,0.00380068,0.00042230,0.00042230,0.00042230,0.55067568
0.03488372,0.01162791,0.01162791,0.01162791,0.30232558,0.01162791,0.01162791,0.01162791,0.13953488,0.01162791,0.01162791,0.03488372,0.01162791,0.01162791,0.05813953,0.01162791,0.01162791,0.01162791,0.01162791,0.01162791,0.01162791,0.01162791,0.01162791,0.01162791,0.04651163,0.08139535,0.08139535
0.03112095,0.01186933,0.01185780,0.01111957,0.02046278,0.01034674,0.00613653,0.02536508,0.01765981,0.00143032,0.00266454,0.00953930,0.00872033,0.00610192,0.02263132,0.00907791,0.00031144,0.00820126,0.02161626,0.04640460,0.00516760,0.00115348,0.01334579,0.00004614,0.00829354,0.00002307,0.68932106
